id,sentence,num_aspect_terms,aspect_terms,at_polarity
3265,"मुझे reader को अवश्य warn करना चाहिए कि portions sizes बहुत छोटा है (मुख्य रूप से appetizers के लिए), इसलिए अगर आप भरपेट खाने का plan करते हैं और chef's का special tasting menu order नहीं करना चाहते हैं, तो order करने और appetizer को pay के लिए तैयार रहिए (1 dish एक person के लिए क्योंकि यह portions share करने के लिए नहीं है ), एक main entree, और इस meal के end में एक cold udon है।",9,"['portions', 'appetizers', 'appetizer', 'main entree', 'cold udon', 'chef's', 'menu', 'dish', 'portions']","['negative', 'negative', 'negative', 'neutral', 'neutral', 'positive', 'positive', 'negative', 'negative']"
416,वे मेरे साथ बहुत abrupt थे जब मैंने बुलाया और actually claim किया कि food late था क्योंकि उनका rice खत्म हो गया था।,2,"['food', 'rice']","['negative', 'neutral']"
3015,"हमारे sashimi order  मिलने के बाद, मुझे believe नहीं हो रहा था कि portions कितने small थे! ",2,"['sashimi', 'portions']","['neutral', 'negative']"
364,"Main course आने के बाद, हमने अपने waiter को लगभग 40 MINUTES तक नहीं देखा।",2,"['Main course', 'waiter']","['neutral', 'negative']"
501,मेरे to do list में next visit NYC का होगा।,0,[],[]
1275,एक snapple को $3.25 में buy करने से better कुछ नहीं है।,1,['snapple'],['positive']
2330,"जब family आई तो उसने उन्हें अपने palets को test करने के लिए apps दिए, और फिर उनके लिए order किया।",1,['apps'],['neutral']
460,मैं इस gem को Hoboken में पाकर pleasantly surprise हूँ।,0,[],[]
1385,"Service extraordinary है, फिर भी overbearing है, और decor Queens में trendy SoHo का एक taste देती है। ",2,"['Service', 'decor']","['positive', 'positive']"
1088,"Dosas skimpy, unattractive और grease के साथ drip हो रहा है, और personally मैं इससे पहले कि इनमें से एक खाऊं, popcorn topping पी लूंगा। ",2,"['Dosas', 'popcorn topping']","['negative', 'neutral']"
3201,Service शानदार और food delicious था।,2,"['Service', 'food']","['positive', 'positive']"
3481,अगर मैं एक crappy scene और annoying customers से deal करना चाहूँ तो मैं Manhattan जाऊंगा।,2,"['scene', 'customers']","['negative', 'negative']"
308,"Seafood craving के बाद, मैंने citysearch check किया और previous review और citysearch info के आधार पर fish को चुना।",1,['Seafood'],['neutral']
1157,Major deegan से दूर आपको पूरे city से ladies मिल सकती हैं।,1,['ladies'],['positive']
2394,जब तक आप realize करते हैं कि उनके five minutes meaningless हैं और आपका wait कहीं भी two से twenty minutes हो यह frustrating हो सकता है।,1,['wait'],['negative']
2176,हमेशा fresh और delicious रहता है,0,[],[]
1129,Food बहुत अच्छा था लेकिन thai जैसा नहीं।,1,['Food'],['conflict']
1872,"Thalia एक सुंदर restaurant के साथ आपको सुंदर people serving करते हैं, लेकिन food ठीक-ठाक match up नहीं करता है।",2,"['people serving', 'food']","['positive', 'negative']"
1078,Fillings unconventional हो सकता है मगर dosa batter बिलकुल authentic और combinations बहुत tasty बनाता है।,2,"['Fillings', 'dosa batter']","['neutral', 'positive']"
61,"यह friends से मिलने, lunch करने, dinner, pre-theatre or after-theatre drinks के लिए एक शानदार spot है!",4,"['lunch', 'dinner', 'pre-theatre or after-theatre drinks', 'spot']","['positive', 'positive', 'positive', 'positive']"
1468,यह जाने के लिए एक fun restaurant है।,0,[],[]
1268,"Mussaman curry जो मैंने order किया था water की तरह पतला था और उसके अलावा poorly fried tofu था जो इसमें मैंने order किया था, उन्होंने graciously मुझे poorly cooked potato का एक piece दिया।",3,"['Mussaman curry', 'fried tofu', 'potato']","['negative', 'negative', 'negative']"
1900,Saturday night को late night dinner किया।,1,['dinner'],['neutral']
843,एक restaurant जो एक pleasant atmosphere में great food के साथ great service serve करने के अलावा कुछ और try नहीं करता।,3,"['food', 'service', 'atmosphere']","['positive', 'positive', 'positive']"
2184,उनका sake martini शानदार है।,1,['sake martini'],['positive']
1151,"खैर, यह place बहुत ही Ghetto है यह funny नहीं है।",1,['place'],['negative']
115,Bravissimo !!,0,[],[]
2550,एकबार उनका Gnochi खत्म हो गया और उन्होने मेरे लिए उसे फिर scratch से बनाया।,1,['Gnochi'],['neutral']
3635,हम Marcelo और Grace को एक शानदार dining experience के लिए धन्यवाद करना चाहेंगे!!!,1,['dining'],['positive']
2778,"Service average से अधिक मिला, लेकिन वो इसलिए कि हमलोग 13 थे। ",1,['Service'],['positive']
903,"जब मैं Orsay पहुंचा, बहुत good sense में मुझे वापस भेजा गया था।  ",0,[],[]
1227,"Bagels ठीक हैं, लेकिन sure रहें कि कोई special requests न करें!",1,['Bagels'],['neutral']
2130,"यह New York के Cheers हैं, भले आप वहाँ कभी गए हो या नहीं।",0,[],[]
1824,It's to die for!,0,[],[]
3076,Cute और decorative है।,0,[],[]
2269,"मैं nyc eateries के इस case को जानता हूँ, लेकिन यहाँ, वे really आपको उस  point तक cram करते हैं, जहां तक यह borderline uncomfortable हैं।",0,[],[]
2577,Dining restaurant quality अच्छी है।,1,['quality'],['positive']
2666,कुल मिलाकर उस price category के लिए एक disappointing experience है.,1,['price'],['negative']
1409,"मैंने Chennai में कुछ समय पहले lunch buffet खाया था, जब मैं neighborhood में रहता था।",1,['lunch buffet'],['neutral']
956,The food was exceptional.,1,['food'],['positive']
1912,आप satisfied होंगे।,0,[],[]
5,Towners को बाहर ले जाने के लिए दुसरा great place है।,0,[],[]
1237,"लेकिन, सुनिए, Astoria में एक decent vegetarian selection के अलावा कुछ भी better है।",0,[],[]
881,हम कम impressed थे।,0,[],[]
417,Dinner के दौरान एक Thai restaurant बिना rice के है।,2,"['rice', 'Dinner']","['neutral', 'neutral']"
1309,लेकिन अभी भी मेरा date bad था।,0,[],[]
1598,Definitely फिर back जाना होगा।,0,[],[]
582,मैं past 3 years में Rao's शायद 15 times जा चुका हूँ और यह better होता चला गया।,0,[],[]
864,Portions small हैं लेकिन यह भी है कि उसके लिए food बहुत अच्छा बनता था।,2,"['Portions', 'food']","['negative', 'positive']"
711,(और मैंने अपना share खाया) जो मुझे large amount people को serve करने के लिए impress करता है।,1,['serve'],['positive']
2228,"बिलकुल, setting अच्छा है।",1,['setting'],['positive']
2493,सब मिलाकर एक worthwhile experience रहा।,0,[],[]
2879,"Service friendly है, यदि नहीं तो world में सबसे अधिक prompt है, food शानदार है, और prices, जबकि cheap नहीं है, अपना wallet commission के लिए बाहर नहीं निकालोगे।",3,"['Service', 'food', 'prices']","['positive', 'positive', 'conflict']"
3432,"1 appetizer, 2 entrees और 2 cokes लिया और bill था ~$55.00, tip को include किए बिना।",4,"['appetizer', 'entrees', 'cokes', 'bill']","['neutral', 'neutral', 'neutral', 'neutral']"
1212,"यह really एक ले जाने वाला place है, मैं नहीं बैठूँगा अगर मैं इसे home ले जा सका।",0,[],[]
1582,सबसे मजेदार RESTAURANT जिसमें भी मैं जा चुका हूँ।,0,[],[]
2287,सबसे अच्छा drumsticks over rice और town में sour spicy soup! ,2,"['drumsticks over rice', 'sour spicy soup']","['positive', 'positive']"
1160,आप अपने life में कुछ सबसे अच्छे latin women को Jimmy's में hang out करते देखेंगे। ,0,[],[]
2773,Average से थोड़े अधिक के wines $70 से start होते हैं केवल एक selection के साथ $30 पर listed होते हैं।,1,['wines'],['negative']
2155,उनका whitefish salad शानदार था--सभी whitefish little mayo के साथ थे।,3,"['whitefish salad', 'whitefish', 'mayo']","['positive', 'positive', 'positive']"
